f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,label
152.1097753397643,157.82479353341213,174.4534988797913,137.15267699068676,63.94009711860929,167.11721784344186,131.18704954762413,60.68729060178561,168.12477459060705,120.20260580065487,60.14644776741481,167.9904075938307,125.76382615233881,50.62290908691178,168.60315903879646,0.27597194514325574,0.583038075300773,0.8153334193954216,1.0,0.7265236800342066,0.8649935387908319,0.6947383831628107,0.5379542329648916,0.6942644098454795,0.8222760871900598,0.5793492561802163,0.3848348132211206,0.6601480948317664,0.752088790510314,0.4844755638625768,0.27457553297873444,0.6284331566354345,0.707178021197206,0.5112752371904323,0.3544639084217321,A
148.200257808951,157.49292425866395,176.2742318495535,132.0038506482967,67.41462523228023,168.892724648968,124.30438130668512,66.26639251207249,169.36062876585768,108.93708624408345,70.32745183502928,169.2012876256764,113.89287787774386,61.54044371526049,168.9476438538397,0.2728541708817227,0.5796521008483043,0.8123437401376928,1.0,0.7446007965243586,0.8510526305259131,0.6683140014559584,0.5081553460889958,0.7128392829307761,0.8062435062454504,0.5600160093838058,0.3644450095241723,0.676934842924138,0.7317186116202605,0.46777692053427083,0.26285001496974586,0.6403772102074833,0.6892406216111029,0.4901313467195479,0.3370899508342809,A
147.21776877872904,158.8524964911924,177.01172553131795,131.30829398680936,68.06655544850763,168.56743730639428,119.14223105152179,71.94372052832814,169.26111378599407,102.32905400940044,77.20053571054748,169.09258925082682,105.9043615726514,70.99249065629948,168.67013625469033,0.26442552648441175,0.5730828912572736,0.8086757830433654,1.0,0.7420983510047575,0.8473285137842591,0.6632311609655281,0.505107039492165,0.7207136682734939,0.8000888011860773,0.561291179802492,0.3725976368577331,0.6871444917821784,0.7274379608391991,0.4648136554298773,0.2597842100893045,0.6494235087303886,0.68493975973288,0.487765617336406,0.33420641380473765,A
149.31917975878358,156.9045596942135,177.07544851022502,132.96010465602168,66.34044533193338,167.3520703500065,123.94168661932122,66.5620633119002,169.19171260069524,111.38292157784963,67.46657064228079,169.37986332182012,117.54408782878858,58.19146192675283,169.74680318115747,0.27885506804498406,0.5840860176147342,0.8143121362726844,1.0,0.7362204349466034,0.8511724088553071,0.6753933585195662,0.5132249279074335,0.7079059033900177,0.801062492027297,0.5584426516540157,0.36408905701478467,0.6751084540392319,0.7364473838443671,0.47032662671785525,0.2597262162379026,0.6388234642122449,0.6949945075695131,0.49387200290894173,0.3332544558910673,A
146.7120932621749,159.712329245909,177.29517269608854,129.2879357137056,69.28909595991536,166.89145315117435,125.83382945740968,64.00172459197711,168.1432980286786,110.49153429847647,68.46148926278046,167.66579972403306,114.76487571956683,59.72630708324634,167.10102571731355,0.26868173532540685,0.5769664838512715,0.8088161453974935,1.0,0.729751886491374,0.8371310423833286,0.6619571569888815,0.501873539695456,0.6971505742454202,0.7995195231365784,0.5517979024005668,0.35620547441376804,0.6593066348519702,0.7190418550883522,0.4506294958006812,0.2494374369210701,0.6214540896228801,0.6674488946268072,0.4714102402927557,0.3330465354974959,A
147.30680111931724,158.48145088519405,177.0189213666332,133.5526344311583,63.74874798092768,168.75081672188506,122.2014000779921,67.9681665230117,169.3753044022832,105.22984957824441,74.27361611005885,169.48170491273748,108.60028657013959,68.1086187415191,169.38760275326624,0.27318167933037496,0.5800762882063003,0.8129106803386833,1.0,0.7371812981705319,0.8465758775142972,0.6635859459415469,0.5009387220667854,0.7072515352260873,0.7900947946942634,0.5462399762944528,0.3508856082651816,0.6711267840766163,0.714046371019596,0.45704141210463295,0.25402573510332777,0.6330183738343634,0.6681411828711371,0.47548431939184455,0.3252619960361312,A
146.45838206694424,157.98514615122784,177.7169650188774,135.72305088519087,59.734686779158146,169.51213667273768,128.91633464133125,60.095991572478525,169.97511268249318,114.51869852403426,63.77348597786668,170.1369323802086,115.20749419720508,58.224046015911945,169.37211689416952,0.27215230820974906,0.5864978084564118,0.8156185193525893,1.0,0.7423721420887707,0.8553323872689705,0.6618342186997888,0.49159389081761395,0.7037123631925581,0.8008796302698695,0.5508054236288598,0.35222342866673595,0.6647176586485483,0.7256028796316211,0.4640394325845022,0.2610746504639723,0.6285307354297242,0.6760644177454753,0.4808989857567618,0.3341304378851659,A
148.04213530026513,157.81794087358708,177.11067727130418,132.70131385068913,65.69506922111438,167.85673869838666,128.94540325561002,61.21682163488644,168.65550010462917,116.71257364756158,62.53212930569387,167.89970863051488,121.71056713566556,52.81477661015723,168.24415376308863,0.2732910750924628,0.5808860339677764,0.8106984907311946,1.0,0.7302016487352181,0.8504756706748959,0.6654792423166478,0.5027230359372681,0.6967305476208348,0.808373879033645,0.5580755038873628,0.3652483318905818,0.661547824262699,0.7377992667946709,0.4684335165044966,0.2667243357429465,0.6268207035038742,0.6892492198856289,0.4896186576831522,0.341756075494391,A
146.77211124716192,158.43371476236268,177.91358992584796,133.88211872391003,62.35266618520041,168.20085055262075,129.38373309887263,60.211180362319,168.93990572931196,110.28303759452615,68.6727926760074,169.18439679267632,120.4889368240608,53.98154779040284,169.98390720603308,0.27663551012235077,0.5873437045918529,0.8165090955150659,1.0,0.740947734496175,0.8528234643008227,0.6675498824287938,0.5011274105709732,0.7042972052282835,0.8072317736501226,0.5626070905981364,0.35936211679228114,0.6678959155588511,0.720973158043331,0.4608345987678538,0.2533631527626155,0.6329907223239855,0.6860301510111544,0.4951280864063392,0.3427365107552297,A
150.04081771635404,159.15061782017915,177.4771683494949,131.8128940029462,65.31687891323091,167.91935480358126,125.76055007701103,63.27678874771065,168.9333074296003,106.8089903453897,71.70306189121935,168.92227417965583,112.00600949438714,62.71127592295461,168.99139636779762,0.2704482852542092,0.5797275901266763,0.813531932489534,1.0,0.735189143811005,0.8396491871780706,0.6587393822138071,0.49258970191119783,0.7082516974985142,0.801352151175961,0.5534479944065344,0.3515481830598035,0.6765504647590979,0.723045210032052,0.463206892247339,0.25754251636730247,0.642324149519661,0.682675466053063,0.4872840372533174,0.33680932334188163,A
149.82907073947285,159.79579096061045,175.99747022964578,129.34631670595965,73.18982999048589,166.55251799290608,120.31130825716464,71.89349187754368,168.0950914478911,102.69952321689159,77.81378219312839,167.972096890634,109.63961902136303,67.55096117696887,167.80842783017513,0.26933454633639975,0.5810246190495268,0.8158850479993991,1.0,0.7414203021267882,0.8506988774743885,0.6846066160598965,0.5307999426293485,0.7142441751471874,0.8041127428345415,0.5636564445681645,0.37069076324880557,0.6790844373074942,0.723190545584218,0.4586862086648864,0.2539102479755006,0.641750581802728,0.6826890707188419,0.48547536441277195,0.3354473256242096,A
147.32572618017755,159.61003876070797,174.68454371504913,126.96022434004469,74.55679666263659,167.2376261024516,111.71552204533734,79.44687907346587,168.4881918693114,93.33281256357836,86.21096658248655,168.07983610520998,95.25452501898604,82.2157093912172,167.53508019755594,0.26993779020224495,0.5807159476423848,0.8157430744810567,1.0,0.7479235394911169,0.8476228660983613,0.6718756749439532,0.5149226962033671,0.7256172310261931,0.7908963943761416,0.5492571493607845,0.36023627927596924,0.6907443477485664,0.7120470006698583,0.45320649339602664,0.2551646722537637,0.6516107547424725,0.6677538353556788,0.46976790729134926,0.32348436188276575,A
149.56811248844426,159.4122588362674,176.62556294737058,133.3991275748374,65.52606332768538,167.8536463809253,126.0842891800284,63.883090414470004,168.4973094562719,111.38627883584637,67.00748611072298,168.57633301357046,111.8746079095618,62.69894057128898,167.72207707734512,0.26679475015020737,0.5786944933900405,0.8129721081863516,1.0,0.7294086475572437,0.8459554921674038,0.6654807952526075,0.5038962350105094,0.7015745284898324,0.8043202738204733,0.5642660248510408,0.3714929188601905,0.6701694132979974,0.7320407942691145,0.46779555553155716,0.26289957975502753,0.6375784971015457,0.683617963343163,0.48841714921308194,0.34201214132028956,A
148.3004814465921,158.81948299086744,177.4047848955289,131.2286024552784,67.21442395962274,168.6372038902506,120.96287213440947,69.4566305556482,169.16142228323872,103.5103238775315,76.01817839784309,169.0267474094475,110.62448190949635,65.67876119006964,169.207748199063,0.2669870251912645,0.5766303309505407,0.8096782064003172,1.0,0.7398092423478688,0.8427233052924853,0.65730223605103,0.49570486574819317,0.7110099726282804,0.7947699071025008,0.5508693067341724,0.35722576401514844,0.677783476819417,0.719777259942891,0.4558085089148005,0.2493889420446748,0.6436470076517917,0.6841232219019744,0.4900107214050804,0.3374211519427041,A
147.663653212381,158.71753057236845,175.0542595601262,126.36539761650988,76.8481696849573,166.43070570543543,118.43672154691505,74.76950656278063,167.960862371562,105.11397179043827,75.60502791265439,167.98926076747074,111.99948472415615,65.19257384047205,167.7971543547625,0.27473924452880677,0.5796452409261296,0.8127060491313807,1.0,0.7414656686165296,0.8453287915136191,0.6763557604796833,0.5236613866935906,0.7119155372052642,0.8000438082606577,0.5661093613849065,0.377767828985411,0.6755285916088613,0.7275801103612346,0.4662297256303733,0.2601221874342536,0.6384270292005297,0.6873395772430212,0.487682155128873,0.33222776301291607,A
147.89328216294302,160.42110668936198,177.37553221226517,122.70196047129532,77.27072716099804,168.72468553758924,112.2282437088188,78.84387985191162,168.79187519375685,96.80569144064637,82.69033926389223,168.22593343370613,102.24959834191647,74.58534104588902,167.9920709483668,0.26694990199140683,0.5668466597243742,0.8014609717059941,1.0,0.7454429600584548,0.828534949267889,0.6425306084517022,0.48980659410904626,0.7229700720402145,0.785817350103597,0.5438482514104089,0.35630871557831834,0.6872397580338164,0.7154390046186763,0.4555230301513348,0.2544980390283073,0.6466683855060757,0.6749386388841033,0.4786181462730158,0.3271537157004142,A
150.1217453992655,159.5242445939446,176.40208599245332,125.19437274429052,75.86692274133522,167.55805859756626,117.66760121679786,74.00765337808956,168.70495818256322,103.21346324475479,76.62400564360532,168.3150654072935,105.36237422326944,71.96646275937216,167.74050299863376,0.2682823123277254,0.5735331739398092,0.8084180273403718,1.0,0.7283186124941403,0.818035214985232,0.6488249191748001,0.5023337999980652,0.707507363283054,0.7855823754440827,0.5516389462278377,0.3673953227761402,0.6767987948406414,0.7215145660833758,0.46246291194050776,0.26001238563884577,0.6401802927800445,0.6763005534104488,0.4794757150352854,0.32884055472202134,A
147.4582629735082,158.90759005896794,176.18475412911457,129.91185524492417,68.77822600007828,168.11444684254138,126.18752696613376,65.635746649864,168.57543293019143,107.04825293534148,73.50983153032405,168.4008339615806,109.47116833604233,68.43041252649964,168.79692963146226,0.26240242742211356,0.5682829428628541,0.8082423587570808,1.0,0.7300486400988951,0.8364291710889402,0.6501858126542647,0.48869964979225317,0.7027745405314236,0.8068984644581593,0.5674822281928283,0.3754715852532584,0.6714349420394394,0.7248552377453706,0.4600985393857215,0.25424355560823503,0.6377629425729731,0.6780645653254221,0.4740635726324677,0.3169019332241612,A
149.19313688426462,159.42129613995618,174.1682114253755,130.63204224890333,68.14026340011043,168.572679312971,123.1231048845305,67.54280102972129,168.77154344970015,105.79516715794531,73.60698617976142,168.42127009623204,113.22509452281238,62.50206014532472,168.7733738694156,0.26736645834959394,0.5763315305830301,0.8117539041674021,1.0,0.7427787911489313,0.8475945440971575,0.6606622882838543,0.4996614801620709,0.7143921650546972,0.807759846137087,0.5615061960712588,0.3683555544027667,0.6813377402520939,0.730652218012296,0.4636122840346109,0.25708949762803573,0.6467767242064177,0.693689351723121,0.49839382910311647,0.34609534684498877,A
147.14158568767516,157.52978243358749,177.1649187546083,127.54229393615908,71.29268413351065,168.20546202291922,121.40965444095886,68.7969770697239,168.8267276693032,105.91602630175954,73.68195756481242,168.58739813708988,109.8277212547166,66.64225469992,168.4733505294109,0.2723601122992118,0.5821599079861938,0.8150373725485183,1.0,0.7419071931995328,0.8381149058957684,0.6537455783297774,0.49414115917868234,0.7118618828858061,0.7990150807936216,0.5514308744862343,0.3539216253255157,0.6775904730572871,0.7258309409471723,0.46234732298531295,0.2568220856723237,0.6412345901797647,0.6803784493982429,0.4857018363515356,0.3369656539822243,A
146.41383187330752,157.9881890341708,177.7841468037239,128.27583301830472,72.441657768461,167.04877213250674,118.33559764749326,74.12267973435875,168.0323691615418,105.07128789223192,75.3829055483412,167.99893879208355,108.89125864347696,68.75330151396528,167.7871416119838,0.2745946723078336,0.5780624211330677,0.80881704695503,1.0,0.7363899402386164,0.8442491497969985,0.6657535797793527,0.5064451437673699,0.7084605424790262,0.794886886747442,0.5594139203939396,0.37139020168750764,0.6756902007975999,0.726075472546039,0.46890691784311744,0.26708080078101143,0.6424271006166692,0.683591629620071,0.49020059671171723,0.34122454632069626,A
146.52304149276875,158.75616186683243,177.17187079209964,128.97374330350897,68.46497088962461,168.08038712493905,119.07949530925681,70.3461706585987,169.21693249227687,97.24143778908567,81.82289954881676,168.91854415765013,107.1921075211503,68.23557530944767,169.2095558752313,0.27059760727639076,0.5789840176517892,0.8121694798821943,1.0,0.7490668194789089,0.8467264803265727,0.6594135033326365,0.49481720165028575,0.7230204178105879,0.7977623308956907,0.5431880288256048,0.34095614089407794,0.6891651085291549,0.7150668021915337,0.4497124106601525,0.24453609991465475,0.6523147701851676,0.6831605069110169,0.4853317754627062,0.334207535998777,A
146.11780812348317,158.11491999155325,175.2085494495391,135.37289686541828,64.88398229410122,167.44801934356465,126.0863990421209,65.28021941924645,168.678891181435,113.20157364660362,66.31444914750446,168.71728802796798,113.50483968632179,62.21005926277313,168.26388291973737,0.2689392360594783,0.5797086562433361,0.8123623707581171,1.0,0.7330445198084053,0.8632928078087306,0.683769699589888,0.5200288064460847,0.7008091466720697,0.8078217975623515,0.5667398948532777,0.3752701629826259,0.6657429398214196,0.7359058339138597,0.46817734983714837,0.2610406201893235,0.633814646798886,0.6861901920621417,0.48229917754170953,0.3284446560524315,A
148.09170859334995,157.4582089526162,177.17399295592705,136.37874524229633,60.54038997731706,166.97119563933433,135.53213218880532,56.151128100444666,167.04372286771402,119.02475724590933,61.162556708764896,167.41419841045504,125.15600847227336,48.68244228444199,169.05860521522212,0.28228050939238075,0.586013310076424,0.8166192834760685,1.0,0.7274102366206517,0.8711513530451205,0.6875111675014862,0.517699756016911,0.688608753405635,0.8365916195440051,0.5985692757719572,0.39435998713533166,0.6567135836898422,0.7442490839827419,0.48151098659177155,0.267411715979957,0.6286609528852761,0.7026399304944292,0.5062294818440268,0.3453932383533466,A
150.44976881453303,159.61811609750373,174.04679330788247,134.3328982348728,65.65854643876469,167.71533935268275,130.126999300436,61.982732164859705,167.97150037796732,115.27062745405631,64.61830900262694,168.1055099844935,121.11525536570872,55.08058906525616,168.7468123103173,0.27590893788849363,0.5781610061464971,0.8114407915429079,1.0,0.7350039227094617,0.8646332161743489,0.6820570822427124,0.5201376137622502,0.7019938743348147,0.8274065931895059,0.5856338200154015,0.3891829973401462,0.6664463164430265,0.7437488698681841,0.4799719535674914,0.2702503545144484,0.6302180960712088,0.6949296725171604,0.49359748361168715,0.3341055603060947,A
145.9409850789009,157.53380754588164,176.8337306524533,137.6121436142585,57.044092701699064,168.39305437147524,134.8367289616131,54.53158065263044,168.77068718296192,120.03676391002882,58.60340405257092,168.91022049545435,123.2999319998508,50.447692788860465,169.3408077803699,0.27715880651534397,0.5814758537297896,0.8127301921091065,1.0,0.7162697182251786,0.8519771814573591,0.6664876170858509,0.4985262774604378,0.6852100332145195,0.8128925541050563,0.5648992030813942,0.35989150673533077,0.6544703806624946,0.7361929274016916,0.4712373338793906,0.25757062928431057,0.6248250917459528,0.6917411615280061,0.49505139999777403,0.33798065100269026,A
147.4126481667762,158.30956015621615,177.569011320289,135.42757475737395,62.236117110413325,167.5071574250305,135.61931571656112,55.215894988072385,167.65883393553173,117.70762387567909,61.80940305641854,167.3361321405035,124.62171095112134,49.29496421970056,168.37451678117276,0.26612944327294696,0.5713410005161462,0.8080439735085758,1.0,0.7114546897560353,0.8425959080751435,0.6674553330249913,0.5078683743408188,0.6815218329628383,0.8229179662238602,0.5835994699987684,0.383042259369831,0.649577885922653,0.7327277369691095,0.47117968157530266,0.2631429025247166,0.620213809513333,0.696353563678575,0.5037694437762906,0.34777458617732515,A
145.6567406492987,160.9664603581764,175.7820034739214,136.75772777844895,58.84340030068817,170.6595414562674,132.91136446014,57.0092674640864,169.79479227557576,130.34463829861252,48.16443177553619,170.4520798552584,133.44271827878717,40.74152459999739,169.5781716594121,0.27785464812954974,0.5879764715156963,0.8088356643062496,1.0,0.7419898374685898,0.8508212425298236,0.6513150328577902,0.4802172292810557,0.7010592369098414,0.8128808251911857,0.5675176942273598,0.36761961992518255,0.6618857487744226,0.768651656266903,0.5029552287868442,0.289252064037137,0.6270993115462562,0.7263373222813105,0.5360030410491105,0.3817041140306757,A
146.37881110895762,159.99643837201822,175.69720099887294,133.6854107883264,61.775786592124824,170.53904900570674,130.03420824072163,60.40349621156007,169.85657070819187,126.70444055300801,52.803186519998526,170.79809928991506,135.01557848821176,42.07906765366764,171.17907845613743,0.28314473458716327,0.5856688410337645,0.8072607117303676,1.0,0.7376114148738745,0.837827903296443,0.6408002548090285,0.47057818045826766,0.6990796273172767,0.8044384027743796,0.5601919609964432,0.36139098782497675,0.6641990548919322,0.7596811900026581,0.49636398309177465,0.27870840276963543,0.6301495580986315,0.7246561889175246,0.5307170838896466,0.36254988886410666,A
148.86935910703426,165.05175253590008,173.21596203799749,140.50971389748267,54.79093806394527,171.24598946287242,131.9297650908107,57.23666275770827,170.3445752235434,126.7447107288898,51.06853390423053,171.21482158696503,130.00764440588136,45.24959782975281,171.43328285077231,0.2676579069347541,0.5769319942932045,0.8060291340276841,1.0,0.724600488545178,0.8488516054414547,0.6459567038633698,0.47938260745592515,0.6916087691792241,0.8038455446928793,0.5605947593799905,0.36959333662897376,0.6616617925997006,0.7599309405383313,0.49670146082109057,0.28855049128083,0.632538808223631,0.7235744789482188,0.5241878241060043,0.3611555585480888,A
143.1666091661514,162.60473716577764,174.47027645963453,134.1352599837216,62.5044271789791,171.5088826252967,125.17828505032708,64.3707048066272,169.73709581941964,117.94036611650118,60.37332514157867,169.98628278526817,117.7759579800393,57.89017891968624,169.08363203095368,0.260148635690319,0.5746421373795791,0.8049035454237125,1.0,0.7381136656769299,0.8436896565277355,0.6369290910657307,0.47494867395776214,0.7074666398937075,0.8029483692601543,0.5555601774781779,0.366577766879048,0.6758307130622525,0.750733377560324,0.4844929295472016,0.2838496228788012,0.6462587902317056,0.7033135812287845,0.5068062067106603,0.3625698892280564,A
146.20349456493705,161.2226610941655,174.017208979716,140.19097102979006,56.28661225405704,170.82942549528585,133.09966399437695,56.986777135239095,169.9318015309212,127.50652813983537,50.42588065631024,170.61541346784114,125.53073293881253,47.69264366304544,169.4529327096247,0.26811691527659753,0.5818072189312236,0.8074427103853502,1.0,0.7203442114432362,0.8410472985701497,0.6488258367408151,0.485843921054358,0.6841980756170114,0.800589386969927,0.5648416430076869,0.3761784092857644,0.6524335788046678,0.7544479148413428,0.4936391714713852,0.28905038230103564,0.6276365203117519,0.7115728175765338,0.5233274232133625,0.3767091413195392,A
147.51114719889603,163.06360139126238,175.228952477526,129.60765792533303,67.49735478858014,170.63166954765825,120.35658957872029,68.72577156027727,170.07147457928866,116.84909948976856,60.69325834212086,170.6064941232855,121.62000434520344,53.149313275879216,169.94907103553186,0.26633673415687614,0.5770266847803157,0.8032236428749774,1.0,0.7426757608844324,0.8346919182707332,0.6373179377213405,0.4748509232857445,0.713284337888667,0.7928103393755973,0.5502397336522292,0.3627749733885436,0.6781751758392951,0.7488488937055583,0.49373665896640107,0.29456471998941236,0.6412849795563018,0.7073974355011836,0.5164476956887266,0.3685553286706477,A
